 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0003	
-0.0500	 0.0000	 0.0000	 0.0000	 0.0122	 0.0000	 0.0000	 0.0000	 0.0000	
-0.0500	 0.0000	 0.0028	 0.0004	 0.0818	 0.0000	 0.0000	 0.0001	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0007	 0.0000	 0.0056	 0.0144	 0.1064	 0.0000	 0.0043	 0.0013	 0.0010	
 0.0034	 0.0551	 0.0023	 0.0000	 0.0141	 0.0000	 0.0002	 0.0000	 0.0016	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0686	 0.0022	 0.0000	 0.0019	 0.0002	 0.0000	 0.0000	 0.0001	 0.0000	
 0.0004	 0.0035	 0.2158	 0.0119	 0.0208	 0.0000	 0.0000	 0.0001	 0.0000	
 0.0034	 0.0002	 0.0000	 0.0000	 0.0043	 0.0000	 0.0000	 0.0044	 0.0000	
 0.0007	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0139	 0.0009	 0.0000	 0.0000	 0.0082	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0023	 0.0014	 0.0000	 0.0000	 0.0947	 0.0002	 0.0001	 0.0000	 0.0040	
 0.0000	 0.0107	 0.0000	 0.0000	 0.0003	 0.0024	 0.0024	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0024	 0.0000	 0.0000	 0.0000	
 0.0001	 0.0004	 0.0000	 0.0000	 0.0108	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0024	 0.0000	-0.0499	 0.0000	 0.0000	
 0.0174	 0.0001	 0.0002	 0.0001	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0284	 0.3007	 0.0528	 0.0017	 0.0166	 0.0076	 0.1750	 0.0001	 0.0092	
 0.0000	 0.0001	 0.0000	 0.0000	 0.0000	 0.0024	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0001	 0.0265	 0.0000	 0.0000	 0.0000	 0.0068	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0069	 0.0000	 0.0000	 0.0000	 0.0030	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.1887	 0.1548	 0.4436	 0.2977	 0.1317	 0.1347	 0.1954	 0.3320	 0.7187	
 0.0000	 0.0000	 0.1101	 0.0036	 0.0000	 0.0080	 0.0000	 0.0000	 0.0037	
 0.0182	 0.0700	 0.0212	 0.2175	 0.0721	 0.0713	 0.0053	 0.0093	 0.0110	
 0.0061	 0.0020	 0.0003	 0.0008	 0.0004	 0.0000	 0.0697	 0.0046	 0.0003	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0355	 0.0044	 0.0000	 0.0023	 0.0061	 0.0000	 0.0000	 0.2118	 0.0008	
 0.0071	 0.0251	 0.0136	 0.0429	 0.0587	 0.1668	 0.0175	 0.0110	 0.0679	
 0.0015	 0.0000	 0.0001	 0.0001	 0.0010	 0.0000	 0.0079	 0.0075	 0.0495	
 0.0000	 0.0085	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0407	
 0.0000	 0.0000	 0.0000	 0.0972	 0.0015	 0.0006	 0.0010	 0.0000	 0.0015	
 0.0000	 0.0000	 0.0073	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0838	 0.0005	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0044	
 0.0701	 0.0015	 0.0003	 0.0000	 0.0006	 0.0024	 0.0000	 0.0024	 0.0024	
 0.0137	 0.0000	 0.0000	 0.0000	 0.0000	 0.0006	 0.0000	 0.0000	 0.0026	
 0.0092	 0.0179	-0.0595	 0.0001	 0.0137	 0.0047	 0.2644	 0.0000	 0.0024	
 0.5166	 0.0269	 0.0369	 0.0281	 0.0663	 0.0121	 0.0044	 0.0104	 0.0545	
 0.0078	 0.0052	 0.0079	 0.0017	 0.0044	 0.6210	 0.1220	 0.0357	 0.0441	
 0.0399	 0.0000	 0.0000	 0.0000	 0.0000	 0.0207	 0.0068	 0.0029	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0003	 0.0000	 0.0137	 0.0000	 0.1122	
 0.0000	 0.0000	 0.0000	 0.0030	 0.0000	 0.0000	 0.0000	 0.0000	 0.0064	
 0.0001	-0.0475	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0010	 0.0128	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0008	 0.0008	 0.0001	 0.0072	 0.0000	 0.0351	 0.0046	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0676	 0.0057	 0.0003	 0.0111	 0.0000	 0.0006	 0.0000	 0.0000	 0.0127	
 0.0000	 0.0000	 0.0001	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0551	 0.0334	 0.0194	 0.0113	 0.0044	 0.2881	 0.1056	 0.0518	 0.0002	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0001	 0.0024	 0.0000	 0.0000	 0.0000	 0.0476	 0.0000	 0.0000	 0.0000	
 0.0085	 0.0155	 0.0060	 0.0000	 0.0083	 0.1388	 0.0024	 0.0150	 0.0009	
 0.0000	 0.0000	 0.0073	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0087	 0.0001	 0.0024	 0.0000	 0.2459	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0030	 0.0000	 0.0000	 0.0000	 0.0000	 0.0026	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0015	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0002	 0.0000	 0.0009	 0.0052	 0.0000	 0.0000	 0.0000	
 0.0012	 0.0000	-0.0500	 0.0000	 0.0000	 0.0000	 0.0000	 0.0261	 0.0024	
 0.0001	 0.0044	 0.0004	 0.0008	 0.0000	 0.0732	 0.0000	 0.0000	 0.0523	
 0.0000	 0.0161	 0.0000	 0.0004	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0005	 0.0000	 0.0000	 0.0000	 0.0068	 0.1379	 0.0028	 0.0000	 0.0000	
 0.0001	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0048	 0.0000	 0.0000	 0.0001	 0.0048	 0.0000	 0.0000	 0.0000	
 0.0000	-0.0500	 0.0000	 0.0000	 0.0000	 0.0504	 0.0000	 0.0000	 0.0000	
-0.0401	 0.0000	 0.0024	 0.0000	 0.0000	 0.1255	 0.0000	 0.0000	 0.0024	
 0.0050	 0.0073	 0.0000	 0.0002	 0.0135	 0.1691	 0.0500	 0.0000	 0.0978	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0313	 0.0442	 0.3297	 0.0249	 0.1047	 0.0210	 0.0486	 0.0238	 0.0649	
 0.0012	 0.0000	 0.0004	 0.0020	 0.0000	 0.0000	 0.0001	 0.0000	 0.0900	
 0.0115	 0.0251	 0.0743	 0.0045	 0.0006	 0.0251	 0.0000	 0.0147	 0.0003	
 0.0062	 0.0000	 0.0000	 0.0043	 0.0007	 0.0000	 0.0000	 0.1308	 0.0001	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0005	
 0.0040	 0.0021	 0.0001	 0.0000	 0.0000	 0.0000	-0.0975	 0.1306	 0.0001	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0003	 0.0001	 0.0046	 0.0000	 0.0125	
 0.0000	 0.0000	 0.0015	 0.0000	 0.0000	 0.0000	 0.0024	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0024	 0.0000	 0.0000	 0.0000	
 0.0710	 0.0010	 0.0224	 0.1561	 0.0153	 0.0057	 0.4322	 0.0947	 0.0511	
 0.0000	 0.0038	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0002	 0.0000	 0.0061	 0.0204	 0.0000	 0.1737	 0.0000	 0.0339	
 0.0499	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0002	 0.0000	 0.0000	 0.0000	 0.0000	 0.0046	 0.0426	 0.0000	 0.0000	
 0.0093	 0.0000	 0.0000	 0.0000	 0.0000	 0.0007	 0.0500	 0.0000	 0.0000	
 0.0007	 0.0000	 0.0001	 0.0075	 0.0024	 0.0220	 0.0000	 0.0000	 0.1268	
 0.0060	 0.0046	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0068	
 0.0010	 0.0000	 0.0204	 0.0001	 0.0034	 0.0000	 0.0000	 0.0442	 0.0003	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0002	 0.0000	 0.0024	 0.0107	 0.0000	
 0.0000	 0.0003	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0030	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0006	 0.0001	 0.0535	 0.0003	 0.0000	 0.0046	 0.0005	 0.0974	 0.0186	
 0.0001	 0.0000	 0.0000	 0.0000	 0.0000	 0.0148	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0001	 0.0026	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0117	 0.0062	 0.0170	 0.0056	 0.1434	 0.0707	 0.0100	 0.0013	 0.0226	
 0.0012	 0.0026	 0.0005	 0.0001	 0.0006	 0.0011	 0.0281	 0.0000	 0.0010	
 0.0000	 0.0001	 0.0000	 0.0000	 0.0090	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0003	 0.0021	 0.0184	 0.0002	 0.0004	 0.0006	 0.0000	 0.0000	 0.0002	
 0.0000	 0.0016	 0.0245	 0.0000	 0.0008	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0016	 0.0001	 0.0000	 0.0000	 0.0000	 0.0000	 0.0009	 0.0000	 0.0000	
 0.0000	 0.0002	 0.0000	 0.0000	 0.0002	 0.0000	 0.0000	 0.0000	 0.0007	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0230	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0620	 0.0019	 0.0013	 0.0000	 0.0027	 0.0001	 0.0000	 0.0000	 0.0001	
 0.0087	 0.1705	 0.0000	 0.0012	 0.0239	 0.0000	 0.0002	 0.0001	 0.0067	
 0.0024	 0.0000	 0.0002	 0.0000	 0.0054	 0.0000	 0.0114	 0.0000	 0.0000	
 0.0002	 0.0007	 0.0017	 0.0519	 0.0027	 0.0132	 0.0069	 0.0045	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0024	 0.0000	 0.0000	 0.0024	 0.0000	 0.0000	
 0.0170	 0.0001	 0.0000	 0.0000	 0.0008	 0.0000	 0.0068	 0.0000	 0.0000	
 0.0112	 0.0974	 0.0024	 0.0027	 0.0045	 0.0005	 0.0000	-0.0500	 0.0467	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0006	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0004	 0.0171	 0.0024	 0.0005	 0.0268	 0.0002	-0.0416	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0295	 0.0000	 0.0004	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0090	 0.0046	 0.0970	 0.0001	 0.0000	 0.0326	-0.0456	 0.0004	 0.0024	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0046	 0.0000	 0.0002	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0019	 0.0014	 0.0000	 0.0008	 0.0070	 0.0050	 0.0187	 0.0000	 0.0000	
 0.0001	 0.0069	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0120	 0.0325	 0.0004	 0.0000	 0.0000	
 0.0000	 0.0003	 0.0000	 0.0004	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0001	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0287	 0.0000	 0.0000	 0.0000	 0.0000	 0.0107	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0025	 0.0000	 0.0001	 0.0004	 0.1762	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0500	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	-0.0500	
 0.0001	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0024	 0.0000	 0.0024	 0.0000	
 0.0013	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0001	 0.0001	 0.0191	 0.0000	 0.0000	 0.0252	 0.0000	 0.0000	 0.0000	
 0.0009	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0001	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0180	 0.0000	 0.0000	 0.0000	 0.0000	-0.0476	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0044	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0002	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0107	 0.0000	 0.0011	 0.0000	 0.0070	 0.0090	 0.3198	 0.0001	 0.0024	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0016	 0.0000	 0.0000	-0.0500	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0088	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0024	 0.0000	
 0.0000	 0.0000	 0.2220	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0024	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0008	 0.0000	 0.0000	 0.0000	 0.0000	 0.0002	 0.0000	 0.0000	 0.0000	
 0.0003	 0.0024	 0.0000	 0.0000	 0.0000	-0.0975	 0.0200	 0.0000	 0.0024	
 0.0000	 0.0024	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0004	
 0.2997	 0.0024	 0.0046	 0.0000	 0.0000	 0.0045	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0500	 0.0024	 0.0000	 0.0024	 0.0000	-0.0500	-0.0500	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0500	 0.0000	 0.0001	 0.0000	 0.0132	 0.0000	-0.0500	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0001	-0.0500	 0.0003	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0210	 0.0333	 0.0007	 0.0033	 0.0297	 0.0063	 0.0122	 0.0065	 0.5982	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0664	 0.0000	 0.0001	 0.0000	 0.0064	
 0.0000	 0.0000	 0.0001	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0008	 0.0000	
 0.0001	 0.0000	 0.0106	 0.0143	 0.0808	 0.0032	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0021	 0.0000	 0.0000	 0.0003	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0002	 0.0000	 0.0000	
 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	
